VendorNumber,VendorName,Brand,PurchasePrice,Actual_sellingPrice,Volume,Description,total_purchase_quantity,total_purchases_amount_in_dollars,TOTAL_SALES_QUANTITY,TOTAL_SALES_PRICE,TOTAL_SALES_DOLLARS,TOTALSALES_EXCISE_TAX,freight_Cost,GrossProfit,Stockturnover,ProfitMargin,SalesToPurchaseRatio,Unitprice,Ordersize,Unsold_inventory_value
9552,M S WALKER INC,2612,71.99,89.99,750.0,Four Roses Small Batch 15,24,1727.76,24,539.9399999999999,2159.76,18.89,55551.82,432.0000000000002,1.0,20.00222246916325,1.250034727045423,71.99,Small,0.0
10754,PERFECTA WINES,25333,5.8,8.99,750.0,Garda Pinot Grigio,298,1728.3999999999999,274,557.38,2463.2599999999998,30.680000000000003,28720.52,734.8599999999999,0.9194630872483222,29.832823169295974,1.4251677852348994,5.8,Medium,139.2
1587,VINEYARD BRANDS INC,15056,6.53,9.99,750.0,Cono Sur Vision Pnt Nr,265,1730.45,266,1486.64,2972.34,29.580000000000002,6070.09,1241.89,1.0037735849056604,41.78155931017314,1.7176688144702246,6.53,Medium,-6.53
1392,CONSTELLATION BRANDS INC,32296,10.38,15.99,750.0,Clos du Bois RSV Merlot Alex,167,1733.46,151,1791.9499999999998,2588.49,16.740000000000002,79528.99,855.0299999999997,0.9041916167664671,33.03199935097295,1.4932504932331867,10.38,Medium,166.08
10754,PERFECTA WINES,25157,10.27,16.99,750.0,M Lynch Bordeaux Blanc Grave,169,1735.6299999999999,255,2488.36,3858.45,28.29,28720.52,2122.8199999999997,1.5088757396449703,55.01742927859632,2.223083260833242,10.27,Medium,-883.2199999999999
8673,STE MICHELLE WINE ESTATES,37166,5.36,7.99,750.0,Snoqualmie Rsl Winemkrs Slct,324,1736.6399999999999,293,440.52,2638.0699999999997,32.89,15919.7,901.4299999999998,0.904320987654321,34.170056139526245,1.5190655518702783,5.359999999999999,Medium,166.16
10754,PERFECTA WINES,36660,9.65,13.99,750.0,Campus Oaks Old Vines Znfdl,180,1737.0,184,237.83,2574.16,20.69,28720.52,837.1599999999999,1.0222222222222221,32.52167697423625,1.48195739781232,9.65,Medium,-38.6
4425,MARTIGNETTI COMPANIES,25605,24.13,34.99,750.0,Frog's Leap Petite Sirah,72,1737.3600000000001,63,1749.5,2204.37,6.95,144929.24,467.00999999999976,0.875,21.185644878128436,1.2688043928719435,24.130000000000003,Small,217.17
12546,JIM BEAM BRANDS COMPANY,1392,10.6,16.99,750.0,Red Stag Hardcore Cider,165,1749.0,430,3725.66,6865.7,338.93,123880.97,5116.7,2.606060606060606,74.52554000320434,3.925500285877644,10.6,Medium,-2809.0
8892,TRINCHERO FAMILY ESTATES,38128,5.4,8.99,750.0,Trinity Oaks Pnt Grigio Cal,324,1749.6,324,103.87,2588.7599999999998,36.45,11595.97,839.1599999999999,1.0,32.41551939924906,1.4796296296296296,5.3999999999999995,Medium,0.0
17035,PERNOD RICARD USA,22672,4.56,6.79,187.0,Mumm Brut Cve Napa,384,1751.04,296,1029.92,2059.64,8.55,123780.22,308.5999999999999,0.7708333333333334,14.983200947738437,1.1762381213450293,4.56,Medium,401.28
10754,PERFECTA WINES,21440,583.89,869.99,750.0,Cheval Blanc,3,1751.67,3,869.99,2609.97,0.34,28720.52,858.2999999999997,1.0,32.88543546477545,1.4899895528267308,583.89,Small,0.0
7153,PINE STATE TRADING CO,23021,9.08,13.99,750.0,Jarhead Red,193,1752.4399999999998,248,2406.28,3469.52,27.46,15884.82,1717.0800000000002,1.2849740932642486,49.49041942401255,1.9798224190271851,9.079999999999998,Medium,-499.4
4425,MARTIGNETTI COMPANIES,23107,109.67,169.99,1500.0,Duckhorn Howell Mtn Cab Svgn,16,1754.72,43,5099.700000000001,7309.570000000001,9.59,144929.24,5554.85,2.6875,75.9942103297458,4.165661758001277,109.67,Small,-2961.09
17035,PERNOD RICARD USA,12757,6.7,11.99,750.0,Graffigna Centenario Pnt Gri,262,1755.4,298,1502.54,3099.02,33.18,123780.22,1343.62,1.1374045801526718,43.35628682615794,1.7654209866697048,6.7,Medium,-241.20000000000002
480,BACARDI USA INC,278,21.96,28.99,1000.0,Cazadores Reposado Tequila,80,1756.8,69,1156.6,1997.31,72.45,89286.27,240.51,0.8625,12.041696081229253,1.1369023224043715,21.96,Small,241.56
1392,CONSTELLATION BRANDS INC,20098,5.88,9.99,750.0,Milestone Chard,299,1758.1200000000001,303,2482.58,3117.9700000000003,33.43,79528.99,1359.8500000000001,1.0133779264214047,43.61331250781759,1.7734682501763248,5.880000000000001,Medium,-23.52
90047,CRUSH WINES,23060,19.99,29.99,750.0,Navarro Vyds Pnt Nr l'Ancien,88,1759.12,74,1709.4299999999998,2219.2599999999998,8.17,1457.73,460.1399999999999,0.8409090909090909,20.733938339806958,1.261573968802583,19.99,Medium,279.85999999999996
6785,PALM BAY INTERNATIONAL INC,43430,6.7,9.99,750.0,Mont Gras RSV Colch Carmener,263,1762.1000000000001,259,1388.6100000000001,2587.41,28.78,13605.41,825.3099999999997,0.9847908745247148,31.89714811336432,1.4683672890301342,6.7,Medium,26.8
9552,M S WALKER INC,47011,12.25,18.99,750.0,Freemark Abbey Chard Napa,144,1764.0,107,907.53,2049.93,11.950000000000001,55551.82,285.92999999999984,0.7430555555555556,13.94828116082012,1.1620918367346937,12.25,Medium,453.25
4425,MARTIGNETTI COMPANIES,39977,6.84,14.99,1500.0,Little Penguin Cab Svgn Ausl,258,1764.72,227,1028.97,2267.73,50.81,144929.24,503.01,0.8798449612403101,22.18121204905346,1.2850367197062424,6.84,Medium,212.04
9206,PHILLIPS PRODUCTS CO.,3701,0.79,0.99,50.0,UV Sangria Vodka,2237,1767.23,3609,1415.7,3572.91,186.79,2211.83,1805.6799999999998,1.613321412606169,50.53807680574097,2.0217572132659587,0.79,Large,-1083.88
9552,M S WALKER INC,15209,10.52,15.99,750.0,Writer's Block Pnt Nr,168,1767.36,167,303.81,2670.33,18.76,55551.82,902.97,0.9940476190476191,33.81492175124423,1.5109145844649647,10.52,Medium,10.52
9552,M S WALKER INC,22854,8.27,11.99,750.0,Vega Sindoa Cab Svgn Navarra,214,1769.78,528,2814.69,6523.72,58.839999999999996,55551.82,4753.9400000000005,2.467289719626168,72.87161312870572,3.686175682853236,8.27,Medium,-2596.7799999999997
3252,E & J GALLO WINERY,6568,3.22,4.99,750.0,Gallo Twin Valley Wh Znfdl C,551,1774.22,563,1232.53,2809.37,62.72,61966.91,1035.1499999999999,1.0217785843920144,36.846339214841755,1.5834394832658858,3.22,Medium,-38.64
9625,WESTERN SPIRITS BEVERAGE CO,2843,31.15,45.99,750.0,Calumet Farm Bourbon VAP,57,1775.5500000000002,159,4418.02,7199.41,125.37,1933.19,5423.86,2.789473684210526,75.33756238358421,4.054749232632141,31.150000000000002,Small,-3177.2999999999997
4692,KOBRAND CORPORATION,19430,13.99,20.99,375.0,Taittinger La Francaise,127,1776.73,118,1364.35,2476.8199999999997,6.8,9139.38,700.0899999999997,0.9291338582677166,28.265679379203974,1.3940328581157517,13.99,Medium,125.91
12546,JIM BEAM BRANDS COMPANY,884,7.08,8.99,1000.0,DeKuyper Orange Curacao,251,1777.08,246,638.29,2211.54,258.3,123880.97,434.46000000000004,0.9800796812749004,19.645134159906675,1.2444797082855021,7.08,Medium,35.4
9744,FREDERICK WILDMAN & SONS,15192,8.27,14.99,1500.0,Folonari Moscato,215,1778.05,209,2221.26,2666.91,46.32,3999.93,888.8599999999999,0.9720930232558139,33.32920870970524,1.4999072017097381,8.27,Medium,49.62
7153,PINE STATE TRADING CO,21959,3.76,5.79,187.0,Le Grande Courtage Brut,473,1778.48,374,717.39,2207.86,10.66,15884.82,429.3800000000001,0.7906976744186046,19.447791073709386,1.2414308848005038,3.7600000000000002,Medium,372.23999999999995
9552,M S WALKER INC,21814,21.19,31.99,750.0,Hartford OV Znfdl RRV,84,1779.96,103,2431.24,3294.97,11.4,55551.82,1515.0099999999998,1.2261904761904763,45.97947781011663,1.851148340412144,21.19,Small,-402.61
90037,THE PIERPONT GROUP LLC,14357,6.8,9.99,750.0,Chilensis Pnt Nr,262,1781.6,248,1048.95,2477.52,27.650000000000002,27.98,695.9200000000001,0.9465648854961832,28.08937970228293,1.3906151773686575,6.8,Medium,95.2
8673,STE MICHELLE WINE ESTATES,10398,22.87,34.99,750.0,Spring Vly Frederick Rd,78,1783.86,60,1511.55,2009.4,6.63,15919.7,225.5400000000002,0.7692307692307693,11.224246043595112,1.1264336887423902,22.869999999999997,Small,411.66
4425,MARTIGNETTI COMPANIES,21693,23.17,34.99,750.0,Chalk Hill Pnt Nr RRV,77,1784.0900000000001,369,7417.88,12911.310000000001,40.97,144929.24,11127.220000000001,4.792207792207792,86.18195984760648,7.23691629906563,23.17,Small,-6765.64
7153,PINE STATE TRADING CO,24465,13.42,19.99,750.0,Tenuta di Capraia 11 Chianti,133,1784.86,128,1659.1699999999998,2558.72,14.17,15884.82,773.8599999999999,0.9624060150375939,30.244028264132066,1.43356901941889,13.42,Medium,67.1
9552,M S WALKER INC,12039,8.27,11.99,750.0,Dom de la Fruitiere Chard,216,1786.32,186,191.84,2230.14,20.92,55551.82,443.81999999999994,0.8611111111111112,19.900992762786192,1.2484549240897487,8.27,Medium,248.1
1128,BROWN-FORMAN CORP,1107,36.5,45.99,1000.0,Common Man Slctn Woodford Rs,49,1788.5,49,1609.65,2253.51,51.45,68601.68,465.0100000000002,1.0,20.634920634920643,1.2600000000000002,36.5,Small,0.0
8112,MOET HENNESSY USA INC,5515,7.65,9.79,200.0,Grand Marnier Flask,234,1790.1,249,2016.7399999999998,2437.7099999999996,52.29,48347.26,647.6099999999997,1.064102564102564,26.566326593401175,1.361773085302497,7.6499999999999995,Medium,-114.75
9165,ULTRA BEVERAGE COMPANY LLP,16661,38.95,59.99,750.0,John Anthony Cab Svgn Napa,46,1791.7,46,659.89,2759.54,5.19,68054.7,967.8399999999999,1.0,35.072512085347554,1.5401797175866494,38.95,Small,0.0
7153,PINE STATE TRADING CO,22174,13.69,19.99,750.0,QM Alvarinho White,131,1793.39,90,1201.4099999999999,1821.1,9.99,15884.82,27.70999999999981,0.6870229007633588,1.5216078194497726,1.015451184627995,13.690000000000001,Medium,561.29
4425,MARTIGNETTI COMPANIES,22517,5.91,8.99,750.0,J Lohr Cypress Cab Svgn,304,1796.64,306,242.73000000000002,2750.94,34.38,144929.24,954.3,1.006578947368421,34.689960522585004,1.5311581619022174,5.91,Medium,-11.82
2561,EDRINGTON AMERICAS,2096,78.12,99.99,750.0,The Macallan Edition No 1,23,1796.7600000000002,225,13598.64,22497.75,177.36,9654.5,20700.989999999998,9.782608695652174,92.013601360136,12.521288318974152,78.12,Small,-15780.240000000002
6785,PALM BAY INTERNATIONAL INC,15526,6.12,8.99,750.0,Planeta La Segreta Bianco,294,1799.28,231,836.07,2076.69,25.78,13605.41,277.4100000000001,0.7857142857142857,13.358276873293562,1.1541783380018675,6.12,Medium,385.56
9552,M S WALKER INC,40213,9.73,16.99,750.0,Gramona Gessami Penedes,185,1800.0500000000002,272,2217.6499999999996,4341.28,30.25,55551.82,2541.2299999999996,1.4702702702702704,58.53642243762208,2.4117552290214155,9.73,Medium,-846.51
4425,MARTIGNETTI COMPANIES,23592,75.16,114.99,750.0,Daou Soul of a Lion Red,24,1803.84,28,1929.83,3194.72,3.1100000000000003,144929.24,1390.8799999999999,1.1666666666666667,43.53683577903541,1.7710661699485541,75.16,Small,-300.64
3960,DIAGEO NORTH AMERICA INC,2038,27.34,34.99,1000.0,Bulleit Bourbon,66,1804.4399999999998,53,1539.5600000000002,1854.47,55.65,257032.07,50.0300000000002,0.803030303030303,2.697805842100449,1.0277260535124473,27.339999999999996,Small,355.42
10754,PERFECTA WINES,21453,106.2,153.99,750.0,Ch Ducru Beaucaillau St-Juli,17,1805.4,21,1693.89,3233.79,2.34,28720.52,1428.3899999999999,1.2352941176470589,44.17077175697865,1.7911764705882351,106.2,Small,-424.8
4425,MARTIGNETTI COMPANIES,43433,8.9,12.99,750.0,SA Prum Rsl Essence Mosel,203,1806.7,195,1000.23,2533.05,21.810000000000002,144929.24,726.3500000000001,0.9605911330049262,28.674917589467245,1.4020313278352798,8.9,Medium,71.2
9815,WINE GROUP INC,21533,5.13,7.49,750.0,10 Span Pnt Nr CC,353,1810.89,326,456.89,2441.74,36.56,27100.41,630.8499999999997,0.9235127478753541,25.83608410395864,1.3483646162936456,5.13,Medium,138.51
4425,MARTIGNETTI COMPANIES,26871,11.76,17.99,750.0,Dom Dionysos Charline CdR Bl,154,1811.04,137,1493.1699999999998,2464.6299999999997,15.22,144929.24,653.5899999999997,0.8896103896103896,26.518787809934953,1.3608920841063696,11.76,Medium,199.92
9552,M S WALKER INC,45871,5.66,11.99,750.0,Luzon Jumilla Red,320,1811.2,268,1630.08,2275.32,29.63,55551.82,464.1200000000001,0.8375,20.39800995024876,1.25625,5.66,Medium,294.32
3960,DIAGEO NORTH AMERICA INC,5925,14.05,17.99,750.0,Pimms Blackberry & Elderflwr,129,1812.45,415,4130.38,6452.85,327.16,257032.07,4640.400000000001,3.2170542635658914,71.91241079523002,3.560291318381197,14.05,Medium,-4018.3
9165,ULTRA BEVERAGE COMPANY LLP,13985,7.53,11.99,375.0,Luiano Chianti Clsc,241,1814.73,272,1936.3600000000001,3214.28,15.62,68054.7,1399.5500000000002,1.1286307053941909,43.54163296290305,1.7712166548191743,7.53,Medium,-233.43
1128,BROWN-FORMAN CORP,3467,13.66,18.99,750.0,El Jimador Reposado Tequila,133,1816.78,138,930.5099999999999,2620.62,108.64,68601.68,803.8399999999999,1.037593984962406,30.67365737878822,1.4424531313642819,13.66,Medium,-68.3
17035,PERNOD RICARD USA,5169,12.2,18.99,750.0,Kahlua Hazelnut,149,1817.8,599,5068.77,9138.01,471.98,123780.22,7320.21,4.02013422818792,80.10726624286907,5.026961161843987,12.2,Medium,-5490.0
3664,WILLIAM GRANT & SONS INC,847,35.65,45.99,1000.0,Glenfiddich 12 Year Old Sco,51,1818.15,58,1379.7,2667.42,60.9,30234.420000000002,849.27,1.1372549019607843,31.838630586859214,1.4671066743668013,35.65,Small,-249.54999999999998
4425,MARTIGNETTI COMPANIES,25458,15.03,22.99,750.0,Seven Hills Cab Svgn Columbi,121,1818.63,102,1862.1899999999998,2344.98,11.28,144929.24,526.3499999999999,0.8429752066115702,22.445820433436527,1.2894211576846306,15.030000000000001,Medium,285.57
4425,MARTIGNETTI COMPANIES,21287,15.43,22.99,750.0,Foley Johnson Cab Svgn,118,1820.74,280,2237.99,6227.2,31.28,144929.24,4406.46,2.3728813559322033,70.76149794450154,3.420147851972275,15.43,Medium,-2499.66
3924,HEAVEN HILL DISTILLERIES,1672,15.99,19.99,750.0,Hpnotiq Sparkle,114,1822.86,224,1739.1299999999999,4477.759999999999,176.53,14069.87,2654.8999999999996,1.9649122807017543,59.29080611734439,2.456447560427021,15.989999999999998,Medium,-1758.9
10754,PERFECTA WINES,17408,608.1,921.99,750.0,Ch Haut-Brion Pessac 09 Brdx,3,1824.3,4,1799.98,3599.96,0.45,28720.52,1775.66,1.3333333333333333,49.32443693818821,1.9733377185769885,608.1,Small,-608.1
9552,M S WALKER INC,751,7.51,9.99,1000.0,Sobieski Espresso Vodka,243,1824.93,245,1358.64,2447.55,257.25,55551.82,622.6200000000001,1.008230452674897,25.438499724214015,1.3411747299896435,7.510000000000001,Medium,-15.02
3960,DIAGEO NORTH AMERICA INC,3408,15.62,24.99,750.0,Ketel One Oranje,117,1827.54,168,1589.2399999999998,3442.3199999999997,132.41,257032.07,1614.7799999999997,1.435897435897436,46.90964233423969,1.8835812075248695,15.62,Medium,-796.62
9552,M S WALKER INC,20550,7.14,10.99,750.0,Fifty Shades Of Grey Red Sat,256,1827.84,174,901.1800000000001,1912.26,19.400000000000002,55551.82,84.42000000000007,0.6796875,4.4146716450691885,1.0461856617647058,7.14,Medium,585.48
4425,MARTIGNETTI COMPANIES,40366,26.89,38.99,750.0,Rochioli Svgn Bl RRV,68,1828.52,92,1715.5600000000002,3587.08,10.26,144929.24,1758.56,1.3529411764705883,49.02483356936561,1.9617395489248135,26.89,Small,-645.36
3960,DIAGEO NORTH AMERICA INC,5912,10.89,19.99,750.0,Yeni Raki,168,1829.52,153,1177.3999999999999,2915.47,120.48,257032.07,1085.9499999999998,0.9107142857142857,37.24785369082858,1.5935709912982639,10.89,Medium,163.35000000000002
3252,E & J GALLO WINERY,4150,8.63,11.99,750.0,Shellback Spiced Rum,212,1829.56,470,2485.2599999999998,6247.3,370.36,61966.91,4417.74,2.2169811320754715,70.71438861588206,3.414646144428169,8.629999999999999,Medium,-2226.5400000000004
90010,VINEXTRA INC,17293,8.44,12.99,750.0,Defesa Branco White Alentejo,217,1831.48,237,1896.54,3078.63,26.32,524.94,1247.15,1.0921658986175116,40.509902131792394,1.680952016948042,8.44,Medium,-168.79999999999998
10754,PERFECTA WINES,36076,114.86,235.99,750.0,Ch Haut-Bailly 10,16,1837.76,28,1699.9,4759.72,3.14,28720.52,2921.96,1.75,61.38932542250384,2.5899573393696675,114.86,Small,-1378.32
10754,PERFECTA WINES,20513,18.82,39.99,750.0,Petit Caillou St Julien,98,1844.3600000000001,229,3246.8799999999997,6638.71,25.48,28720.52,4794.35,2.336734693877551,72.21809658804196,3.5994653972109565,18.82,Medium,-2465.42
9744,FREDERICK WILDMAN & SONS,44025,27.58,39.99,500.0,Churchills 20 Yr Tawny Port,67,1847.86,79,1855.5600000000002,3381.21,6.09,3999.93,1533.3500000000001,1.1791044776119404,45.349150156304994,1.829797711947875,27.58,Small,-330.96
1587,VINEYARD BRANDS INC,19949,20.54,29.99,750.0,Warre's Quinta Cavadinha,90,1848.6,73,1569.5500000000002,2549.27,8.120000000000001,6070.09,700.6700000000001,0.8111111111111111,27.485123192129514,1.3790273720653468,20.54,Medium,349.18
8004,SAZERAC CO INC,704,47.61,59.99,750.0,Van Winkle Special Rsv 12 Yr,39,1856.79,38,2229.68,2649.62,29.970000000000002,50293.62,792.8299999999999,0.9743589743589743,29.922403967361355,1.426989589560478,47.61,Small,47.61
4425,MARTIGNETTI COMPANIES,23105,28.18,41.99,750.0,DeLille Cellars D2,66,1859.88,214,3485.17,8985.86,23.84,144929.24,7125.9800000000005,3.242424242424242,79.3021480414785,4.831419231348259,28.180000000000003,Small,-4170.64
9552,M S WALKER INC,13124,8.78,14.99,750.0,Shaya Verdejo Old Vines Whit,212,1861.36,190,1543.8700000000001,2616.1,21.1,55551.82,754.74,0.8962264150943396,28.849814609533276,1.4054777152189797,8.78,Medium,193.16
4692,KOBRAND CORPORATION,20108,116.43,169.99,750.0,Sassacaia,16,1862.88,51,5439.68,8669.49,5.67,9139.38,6806.61,3.1875,78.51223082326642,4.653810229322339,116.43,Small,-4075.05
1392,CONSTELLATION BRANDS INC,536,9.92,12.99,1000.0,Svedka Cherry Vodka,188,1864.96,243,2091.39,3156.57,255.15,79528.99,1291.6100000000001,1.2925531914893618,40.91814849662767,1.692567132807138,9.92,Medium,-545.6
7245,PROXIMO SPIRITS INC.,3739,9.92,12.99,750.0,Three Olives Orange Vodka,188,1864.96,144,494.66,2065.56,113.42999999999999,38994.78,200.5999999999999,0.7659574468085106,9.71165204593427,1.1075626286890872,9.92,Medium,436.48
90011,FORTUNE WINE BROKERS LLC,40766,5.99,10.99,750.0,Casa Julia Svgn Bl Manta,313,1874.87,284,1253.69,2763.16,31.650000000000002,238.60999999999999,888.29,0.9073482428115016,32.14761360181821,1.473787515934438,5.989999999999999,Medium,173.71
9165,ULTRA BEVERAGE COMPANY LLP,25541,3.89,5.99,750.0,Masi Bonacosta Valpolicella,482,1874.98,478,533.11,2863.22,53.71,68054.7,988.2399999999998,0.991701244813278,34.51498662345191,1.5270669553808573,3.89,Medium,15.56
4425,MARTIGNETTI COMPANIES,19637,13.79,19.99,750.0,Vincent Girardin Bour Bl 11,136,1875.4399999999998,105,679.66,2098.95,11.770000000000001,144929.24,223.51,0.7720588235294118,10.648657662164416,1.1191773663780233,13.79,Medium,427.48999999999995
9165,ULTRA BEVERAGE COMPANY LLP,24895,30.26,45.99,750.0,Pomino Benefizio Bianco,62,1876.1200000000001,62,781.83,2851.38,6.94,68054.7,975.26,1.0,34.20308762774516,1.5198281559814937,30.26,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,13395,9.2,13.99,750.0,Debauchery Svgn Bl,204,1876.8000000000002,196,209.85,2742.04,22.040000000000003,68054.7,865.2399999999998,0.9607843137254902,31.554608977257804,1.4610187553282181,9.200000000000001,Medium,73.6
90011,FORTUNE WINE BROKERS LLC,40771,15.78,24.99,750.0,Dom La Suffrene Bandol Rose,119,1877.8200000000002,107,1765.31,2736.93,11.88,238.60999999999999,859.1099999999997,0.8991596638655462,31.389549604849222,1.4575039141131736,15.780000000000001,Medium,189.35999999999999
1392,CONSTELLATION BRANDS INC,21323,6.16,8.99,750.0,Rosatello Sweet Moscato,306,1884.96,289,901.04,2716.11,32.300000000000004,79528.99,831.1500000000001,0.9444444444444444,30.600748865104876,1.4409377387318565,6.16,Medium,104.72
4425,MARTIGNETTI COMPANIES,17346,30.96,47.99,750.0,Ridge Estate Merlot,61,1888.56,48,1391.71,2303.52,5.32,144929.24,414.96000000000004,0.7868852459016393,18.014169618670557,1.2197229635277673,30.96,Small,402.48
2000,SOUTHERN WINE & SPIRITS NE,23324,189.18,279.99,750.0,Ch Angelus 11 Brdx,10,1891.8,10,1119.96,2799.9,1.1300000000000001,19016.59,908.1000000000001,1.0,32.4333011893282,1.4800190294957185,189.18,Small,0.0
3252,E & J GALLO WINERY,6754,4.72,6.99,1500.0,Livingston Chablis Cal,401,1892.72,357,340.57,2816.43,80.3,61966.91,923.7099999999998,0.8902743142144638,32.79719361035069,1.4880330952280314,4.72,Medium,207.67999999999998
4425,MARTIGNETTI COMPANIES,10972,11.76,17.99,750.0,L Einaudi Dolcetto Dogliani,161,1893.3600000000001,322,2482.62,5792.78,35.86,144929.24,3899.4199999999996,2.0,67.31517509727625,3.0595238095238093,11.760000000000002,Medium,-1893.36
4425,MARTIGNETTI COMPANIES,19990,4.21,6.49,750.0,Sauvion Rose d'Anjou,450,1894.5,433,2469.94,5191.67,48.27,144929.24,3297.17,0.9622222222222222,63.50885167971,2.740390604381103,4.21,Medium,71.57
9165,ULTRA BEVERAGE COMPANY LLP,18271,82.46,126.99,750.0,Masi Campolongo di Torbe Ama,23,1896.58,22,1523.8799999999999,2793.78,2.45,68054.7,897.2000000000003,0.9565217391304348,32.11419653659201,1.473062037984161,82.46,Small,82.46
9815,WINE GROUP INC,18414,2.68,3.99,750.0,M D 20/20 Habanero Lime Arit,708,1897.4399999999998,610,243.39000000000001,2433.9,68.57000000000001,27100.41,536.4600000000003,0.8615819209039548,22.04116849500802,1.2827283076144702,2.6799999999999997,Medium,262.64000000000004
2000,SOUTHERN WINE & SPIRITS NE,24329,135.61,197.99,750.0,Ch Cos d'Estournel St-Est 12,14,1898.54,15,1187.94,2969.8500000000004,1.6900000000000002,19016.59,1071.3100000000004,1.0714285714285714,36.072865632944435,1.564280973800921,135.60999999999999,Small,-135.61
9552,M S WALKER INC,26836,14.28,21.99,750.0,Lagler Rsl Smaragd Elmerberg,133,1899.2400000000002,97,1649.2499999999998,2133.0299999999997,10.7,55551.82,233.7899999999995,0.7293233082706767,10.960464691073241,1.123096607063878,14.280000000000001,Medium,514.0799999999999
9552,M S WALKER INC,16466,11.33,16.99,750.0,Gerard Bertrand Gr Terrier R,168,1903.44,121,1546.09,2055.79,13.35,55551.82,152.3499999999999,0.7202380952380952,7.410776392530362,1.080039297272307,11.33,Medium,532.51
4425,MARTIGNETTI COMPANIES,28943,10.95,15.99,1500.0,Round Hill Common Man Chard,174,1905.3,152,415.74,2430.48,34.14,144929.24,525.1800000000001,0.8735632183908046,21.60807741680656,1.275641631239175,10.95,Medium,240.89999999999998
8673,STE MICHELLE WINE ESTATES,26075,13.42,19.99,750.0,Intrinsic Cab Svgn,142,1905.6399999999999,142,419.78999999999996,2838.58,15.93,15919.7,932.94,1.0,32.86643321660831,1.4895678092399405,13.42,Medium,0.0
10754,PERFECTA WINES,10650,10.59,15.99,750.0,Gaia Notios Nemea Wh,180,1906.2,185,431.73,2958.15,20.790000000000003,28720.52,1051.95,1.0277777777777777,35.56107702449166,1.5518570978910922,10.59,Medium,-52.95
10754,PERFECTA WINES,20177,23.83,38.99,750.0,Robert Sinskey Abraxas,80,1906.3999999999999,95,1541.6000000000001,3656.05,10.620000000000001,28720.52,1749.6500000000003,1.1875,47.85629299380479,1.9177769618128413,23.83,Small,-357.45
6213,MHW LTD,840,8.79,10.99,1000.0,Bols Peach Flavored Brandy,217,1907.43,212,1868.3,2329.88,222.60000000000002,9621.58,422.45000000000005,0.9769585253456221,18.13183511597164,1.221476017468531,8.790000000000001,Medium,43.949999999999996
9165,ULTRA BEVERAGE COMPANY LLP,37008,14.47,21.99,1500.0,Due Torri Pinot Grigio Dell,132,1910.04,132,483.78,2902.68,29.700000000000003,68054.7,992.6399999999999,1.0,34.197362437471575,1.5196959225984796,14.469999999999999,Medium,0.0
2000,SOUTHERN WINE & SPIRITS NE,23281,637.58,949.99,750.0,Ch Lafitite Rothschild Pa 11,3,1912.74,9,1899.98,8549.91,1.02,19016.59,6637.17,3.0,77.62853644073446,4.469980237774084,637.58,Small,-3825.4800000000005
9165,ULTRA BEVERAGE COMPANY LLP,11340,9.2,13.99,750.0,Herzog Kosher Chard,208,1913.6000000000001,294,1963.55,3983.06,32.75,68054.7,2069.46,1.4134615384615385,51.95653592966212,2.0814485785953174,9.200000000000001,Medium,-791.1999999999999
12546,JIM BEAM BRANDS COMPANY,226,8.08,10.99,750.0,DeKuyper Red Apple Schnapps,237,1914.9599999999998,217,1483.65,2384.83,171.03,123880.97,469.8700000000001,0.9156118143459916,19.702452585718905,1.2453680494631743,8.08,Medium,161.6
10754,PERFECTA WINES,21470,191.5,292.99,750.0,Ch Angelus Saint Emilion,10,1915.0,10,878.97,2929.9,1.1300000000000001,28720.52,1014.9000000000001,1.0,34.639407488310184,1.5299738903394255,191.5,Small,0.0
1128,BROWN-FORMAN CORP,13144,8.55,12.99,750.0,Korbel Brut Rose,224,1915.2,195,1003.26,2596.05,21.76,68601.68,680.8500000000001,0.8705357142857143,26.22638238862888,1.355498120300752,8.55,Medium,247.95000000000002
10754,PERFECTA WINES,45234,59.86,90.99,750.0,Calera Selleck Vyd Pnt Nr,32,1915.5200000000002,28,2015.79,2687.72,3.1,28720.52,772.1999999999996,0.875,28.730671349694152,1.4031281323087201,59.86000000000001,Small,239.44
3252,E & J GALLO WINERY,8909,4.51,6.99,1500.0,Carlo Rossi Chablis Calif,425,1916.75,403,566.19,2816.97,90.58,61966.91,900.2199999999998,0.9482352941176471,31.957031846274536,1.46965958001826,4.51,Medium,99.22
9165,ULTRA BEVERAGE COMPANY LLP,16647,8.49,12.99,750.0,Cesari Lugana Cento Filari,226,1918.74,829,2740.89,10768.71,92.84,68054.7,8849.97,3.668141592920354,82.18226695676641,5.612386253478845,8.49,Medium,-5119.47
660,SAZERAC NORTH AMERICA INC.,2011,31.49,39.99,750.0,1792 Single Barrel Bourbon,61,1920.8899999999999,61,2084.48,2445.3900000000003,48.11,17932.33,524.5000000000005,1.0,21.448521503727438,1.2730505130434333,31.49,Small,0.0
10754,PERFECTA WINES,23149,7.09,12.99,750.0,Ch Fougere La Noble Rouge,271,1921.3899999999999,358,2017.41,4550.42,39.910000000000004,28720.52,2629.03,1.3210332103321034,57.77554599355664,2.3682958691364067,7.09,Medium,-616.83
